election_id,election_name,election_date,state,total_seats,pollster,pollster_harmonized,predictions_json,predictions_json_harmonized,actual_results_json,source,intervalscore,winner_correct,abserror,predicted_winner,actual_winner
telangana_2023,2023 Telangana Legislative Assembly election,2023-12-03,Telangana,119,Matrize,Matrize,"{""BRS"": [46, 56], ""INC+"": [58, 68], ""NDA"": [4, 9], ""Others"": [5, 7]}","{""BRS"": [46, 56], ""INC+"": [58, 68], ""NDA"": [4, 9], ""Others"": [5, 7]}","{""INC+"": 65, ""BRS"": 39, ""NDA"": 8, ""Others"": 7}","Wikipedia: 2023 Telangana Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Telangana_Legislative_Assembly_election",0.1155,1,0.0347,INC+,INC+
telangana_2023,2023 Telangana Legislative Assembly election,2023-12-03,Telangana,119,Jan Ki Baat,Jan Ki Baat,"{""BRS"": [40, 55], ""INC+"": [48, 64], ""NDA"": [7, 13], ""Others"": [4, 7]}","{""BRS"": [40, 55], ""INC+"": [48, 64], ""NDA"": [7, 13], ""Others"": [4, 7]}","{""INC+"": 65, ""BRS"": 39, ""NDA"": 8, ""Others"": 7}","Wikipedia: 2023 Telangana Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Telangana_Legislative_Assembly_election",0.1008,1,0.0441,INC+,INC+
telangana_2023,2023 Telangana Legislative Assembly election,2023-12-03,Telangana,119,CNX,CNX,"{""BRS"": [31, 47], ""INC+"": [63, 79], ""NDA"": [2, 4], ""Others"": [5, 7]}","{""BRS"": [31, 47], ""INC+"": [63, 79], ""NDA"": [2, 4], ""Others"": [5, 7]}","{""INC+"": 65, ""BRS"": 39, ""NDA"": 8, ""Others"": 7}","Wikipedia: 2023 Telangana Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Telangana_Legislative_Assembly_election",0.1092,1,0.0252,INC+,INC+
telangana_2023,2023 Telangana Legislative Assembly election,2023-12-03,Telangana,119,CVoter,CVoter,"{""BRS"": [38, 54], ""INC+"": [49, 65], ""NDA"": [5, 13], ""Others"": [5, 9]}","{""BRS"": [38, 54], ""INC+"": [49, 65], ""NDA"": [5, 13], ""Others"": [5, 9]}","{""INC+"": 65, ""BRS"": 39, ""NDA"": 8, ""Others"": 7}","Wikipedia: 2023 Telangana Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Telangana_Legislative_Assembly_election",0.0924,1,0.0336,INC+,INC+
telangana_2023,2023 Telangana Legislative Assembly election,2023-12-03,Telangana,119,Today's Chanakya,Today's Chanakya,"{""BRS"": [24, 42], ""INC+"": [62, 80], ""NDA"": [2, 12], ""Others"": [5, 11]}","{""BRS"": [24, 42], ""INC+"": [62, 80], ""NDA"": [2, 12], ""Others"": [5, 11]}","{""INC+"": 65, ""BRS"": 39, ""NDA"": 8, ""Others"": 7}","Wikipedia: 2023 Telangana Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Telangana_Legislative_Assembly_election",0.1092,1,0.0294,INC+,INC+
telangana_2023,2023 Telangana Legislative Assembly election,2023-12-03,Telangana,119,Polstrat,Polstrat,"{""BRS"": [48, 58], ""INC+"": [49, 59], ""NDA"": [5, 10], ""Others"": [6, 8]}","{""BRS"": [48, 58], ""INC+"": [49, 59], ""NDA"": [5, 10], ""Others"": [6, 8]}","{""INC+"": 65, ""BRS"": 39, ""NDA"": 8, ""Others"": 7}","Wikipedia: 2023 Telangana Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Telangana_Legislative_Assembly_election",0.1828,1,0.0536,INC+,INC+
telangana_2023,2023 Telangana Legislative Assembly election,2023-12-03,Telangana,119,ETG,ETG,"{""BRS"": [37, 45], ""INC+"": [60, 70], ""NDA"": [6, 8], ""Others"": [5, 7]}","{""BRS"": [37, 45], ""INC+"": [60, 70], ""NDA"": [6, 8], ""Others"": [5, 7]}","{""INC+"": 65, ""BRS"": 39, ""NDA"": 8, ""Others"": 7}","Wikipedia: 2023 Telangana Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Telangana_Legislative_Assembly_election",0.0462,1,0.0084,INC+,INC+
telangana_2023,2023 Telangana Legislative Assembly election,2023-12-03,Telangana,119,Axis My India,Axis My India,"{""BRS"": [34, 44], ""INC+"": [63, 73], ""NDA"": [4, 8], ""Others"": [5, 8]}","{""BRS"": [34, 44], ""INC+"": [63, 73], ""NDA"": [4, 8], ""Others"": [5, 8]}","{""INC+"": 65, ""BRS"": 39, ""NDA"": 8, ""Others"": 7}","Wikipedia: 2023 Telangana Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Telangana_Legislative_Assembly_election",0.0567,1,0.0116,INC+,INC+
telangana_2023,2023 Telangana Legislative Assembly election,2023-12-03,Telangana,119,Poll of Polls,Poll of Polls,"{""BRS"": [44, 44], ""INC+"": [62, 62], ""NDA"": [7, 7], ""Others"": [6, 6]}","{""BRS"": [38, 50], ""INC+"": [56, 68], ""NDA"": [5, 9], ""Others"": [5, 7]}","{""INC+"": 65, ""BRS"": 39, ""NDA"": 8, ""Others"": 7}","Wikipedia: 2023 Telangana Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Telangana_Legislative_Assembly_election",0.063,1,0.021,INC+,INC+
mizoram_2023,2023 Mizoram Legislative Assembly election,2023-12-04,Mizoram,40,CNX,CNX,"{""MNF"": [14, 18], ""INC"": [8, 10], ""ZPM"": [12, 16], ""BJP"": [0, 2]}","{""MNF"": [14, 18], ""INC"": [8, 10], ""ZPM"": [12, 16], ""BJP"": [0, 2]}","{""ZPM"": 27, ""MNF"": 10, ""BJP"": 2, ""INC"": 1}","Wikipedia: 2023 Mizoram Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Mizoram_Legislative_Assembly_election",0.625,0,0.175,MNF,ZPM
mizoram_2023,2023 Mizoram Legislative Assembly election,2023-12-04,Mizoram,40,Jan Ki Baat,Jan Ki Baat,"{""MNF"": [10, 14], ""INC"": [5, 9], ""ZPM"": [15, 25], ""BJP"": [0, 2]}","{""MNF"": [10, 14], ""INC"": [5, 9], ""ZPM"": [15, 25], ""BJP"": [0, 2]}","{""ZPM"": 27, ""MNF"": 10, ""BJP"": 2, ""INC"": 1}","Wikipedia: 2023 Mizoram Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Mizoram_Legislative_Assembly_election",0.275,1,0.1,ZPM,ZPM
mizoram_2023,2023 Mizoram Legislative Assembly election,2023-12-04,Mizoram,40,Axis My India,Axis My India,"{""MNF"": [3, 7], ""INC"": [2, 4], ""ZPM"": [28, 35], ""BJP"": [0, 2]}","{""MNF"": [3, 7], ""INC"": [2, 4], ""ZPM"": [28, 35], ""BJP"": [0, 2]}","{""ZPM"": 27, ""MNF"": 10, ""BJP"": 2, ""INC"": 1}","Wikipedia: 2023 Mizoram Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Mizoram_Legislative_Assembly_election",0.2188,1,0.0781,ZPM,ZPM
mizoram_2023,2023 Mizoram Legislative Assembly election,2023-12-04,Mizoram,40,CVoter,CVoter,"{""MNF"": [15, 21], ""INC"": [2, 8], ""ZPM"": [12, 18], ""BJP"": [0, 5]}","{""MNF"": [15, 21], ""INC"": [2, 8], ""ZPM"": [12, 18], ""BJP"": [0, 5]}","{""ZPM"": 27, ""MNF"": 10, ""BJP"": 2, ""INC"": 1}","Wikipedia: 2023 Mizoram Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Mizoram_Legislative_Assembly_election",0.5188,0,0.1531,MNF,ZPM
mizoram_2023,2023 Mizoram Legislative Assembly election,2023-12-04,Mizoram,40,Matrize,Matrize,"{""MNF"": [17, 22], ""INC"": [7, 10], ""ZPM"": [7, 12], ""BJP"": [1, 2]}","{""MNF"": [17, 22], ""INC"": [7, 10], ""ZPM"": [7, 12], ""BJP"": [1, 2]}","{""ZPM"": 27, ""MNF"": 10, ""BJP"": 2, ""INC"": 1}","Wikipedia: 2023 Mizoram Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Mizoram_Legislative_Assembly_election",0.7875,0,0.2188,MNF,ZPM
mizoram_2023,2023 Mizoram Legislative Assembly election,2023-12-04,Mizoram,40,ETG,ETG,"{""MNF"": [14, 18], ""INC"": [9, 13], ""ZPM"": [10, 14], ""BJP"": [0, 2]}","{""MNF"": [14, 18], ""INC"": [9, 13], ""ZPM"": [10, 14], ""BJP"": [0, 2]}","{""ZPM"": 27, ""MNF"": 10, ""BJP"": 2, ""INC"": 1}","Wikipedia: 2023 Mizoram Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Mizoram_Legislative_Assembly_election",0.7125,0,0.2,MNF,ZPM
mizoram_2023,2023 Mizoram Legislative Assembly election,2023-12-04,Mizoram,40,Poll of Polls,Poll of Polls,"{""MNF"": [14, 14], ""INC"": [7, 7], ""ZPM"": [17, 17], ""BJP"": [2, 2]}","{""MNF"": [12, 16], ""INC"": [6, 8], ""ZPM"": [14, 20], ""BJP"": [1, 3]}","{""ZPM"": 27, ""MNF"": 10, ""BJP"": 2, ""INC"": 1}","Wikipedia: 2023 Mizoram Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Mizoram_Legislative_Assembly_election",0.4375,1,0.125,ZPM,ZPM
meghalaya_2023,2023 Meghalaya Legislative Assembly election,2023-03-02,Meghalaya,60,Matrize,Matrize,"{""NPP"": [21, 26], ""TMC"": [8, 13], ""UDP"": [5, 6], ""INC"": [3, 6], ""BJP"": [6, 11], ""Others"": [5, 8]}","{""NPP"": [21, 26], ""TMC"": [8, 13], ""UDP"": [5, 6], ""INC"": [3, 6], ""BJP"": [6, 11], ""Others"": [5, 8]}","{""NPP"": 26, ""TMC"": 5, ""UDP"": 12, ""INC"": 5, ""BJP"": 2, ""Others"": 10}","Wikipedia: 2023 Meghalaya Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Meghalaya_Legislative_Assembly_election",0.2278,1,0.0694,NPP,NPP
meghalaya_2023,2023 Meghalaya Legislative Assembly election,2023-03-02,Meghalaya,60,Axis My India,Axis My India,"{""NPP"": [18, 24], ""TMC"": [5, 9], ""UDP"": [8, 12], ""INC"": [6, 12], ""BJP"": [4, 8], ""Others"": [4, 8]}","{""NPP"": [18, 24], ""TMC"": [5, 9], ""UDP"": [8, 12], ""INC"": [6, 12], ""BJP"": [4, 8], ""Others"": [4, 8]}","{""NPP"": 26, ""TMC"": 5, ""UDP"": 12, ""INC"": 5, ""BJP"": 2, ""Others"": 10}","Wikipedia: 2023 Meghalaya Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Meghalaya_Legislative_Assembly_election",0.1556,1,0.0583,NPP,NPP
meghalaya_2023,2023 Meghalaya Legislative Assembly election,2023-03-02,Meghalaya,60,ETG,ETG,"{""NPP"": [18, 26], ""TMC"": [8, 14], ""UDP"": [8, 14], ""INC"": [2, 5], ""BJP"": [3, 6], ""Others"": [4, 9]}","{""NPP"": [18, 26], ""TMC"": [8, 14], ""UDP"": [8, 14], ""INC"": [2, 5], ""BJP"": [3, 6], ""Others"": [4, 9]}","{""NPP"": 26, ""TMC"": 5, ""UDP"": 12, ""INC"": 5, ""BJP"": 2, ""Others"": 10}","Wikipedia: 2023 Meghalaya Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Meghalaya_Legislative_Assembly_election",0.1417,1,0.0514,NPP,NPP
meghalaya_2023,2023 Meghalaya Legislative Assembly election,2023-03-02,Meghalaya,60,Jan Ki Baat,Jan Ki Baat,"{""NPP"": [11, 16], ""TMC"": [9, 14], ""UDP"": [10, 14], ""INC"": [6, 11], ""BJP"": [3, 7], ""Others"": [5, 12]}","{""NPP"": [11, 16], ""TMC"": [9, 14], ""UDP"": [10, 14], ""INC"": [6, 11], ""BJP"": [3, 7], ""Others"": [5, 12]}","{""NPP"": 26, ""TMC"": 5, ""UDP"": 12, ""INC"": 5, ""BJP"": 2, ""Others"": 10}","Wikipedia: 2023 Meghalaya Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Meghalaya_Legislative_Assembly_election",0.2611,1,0.075,NPP,NPP
meghalaya_2023,2023 Meghalaya Legislative Assembly election,2023-03-02,Meghalaya,60,Poll of Polls,Poll of Polls,"{""NPP"": [20, 20], ""TMC"": [11, 11], ""UDP"": [10, 10], ""INC"": [6, 6], ""BJP"": [6, 6], ""Others"": [7, 7]}","{""NPP"": [17, 23], ""TMC"": [9, 13], ""UDP"": [9, 11], ""INC"": [4, 8], ""BJP"": [4, 8], ""Others"": [5, 9]}","{""NPP"": 26, ""TMC"": 5, ""UDP"": 12, ""INC"": 5, ""BJP"": 2, ""Others"": 10}","Wikipedia: 2023 Meghalaya Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Meghalaya_Legislative_Assembly_election",0.1889,1,0.0611,NPP,NPP
tripura_2023,2023 Tripura Legislative Assembly election,2023-03-02,Tripura,60,Matrize,Matrize,"{""NDA"": [29, 36], ""SDF"": [13, 21], ""TMP"": [11, 16], ""Others"": [0, 3]}","{""NDA"": [29, 36], ""SDF"": [13, 21], ""TMP"": [11, 16], ""Others"": [0, 3]}","{""NDA"": 33, ""SDF"": 14, ""TMP"": 13, ""Others"": 0}","Wikipedia: 2023 Tripura Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Tripura_Legislative_Assembly_election",0.1111,1,0.0229,NDA,NDA
tripura_2023,2023 Tripura Legislative Assembly election,2023-03-02,Tripura,60,Axis My India,Axis My India,"{""NDA"": [36, 45], ""SDF"": [6, 11], ""TMP"": [9, 16], ""Others"": [1, 1]}","{""NDA"": [36, 45], ""SDF"": [6, 11], ""TMP"": [9, 16], ""Others"": [1, 1]}","{""NDA"": 33, ""SDF"": 14, ""TMP"": 13, ""Others"": 0}","Wikipedia: 2023 Tripura Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Tripura_Legislative_Assembly_election",0.25,1,0.0604,NDA,NDA
tripura_2023,2023 Tripura Legislative Assembly election,2023-03-02,Tripura,60,ETG,ETG,"{""NDA"": [21, 27], ""SDF"": [18, 24], ""TMP"": [12, 17], ""Others"": [1, 2]}","{""NDA"": [21, 27], ""SDF"": [18, 24], ""TMP"": [12, 17], ""Others"": [1, 2]}","{""NDA"": 33, ""SDF"": 14, ""TMP"": 13, ""Others"": 0}","Wikipedia: 2023 Tripura Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Tripura_Legislative_Assembly_election",0.3167,1,0.0792,NDA,NDA
tripura_2023,2023 Tripura Legislative Assembly election,2023-03-02,Tripura,60,Jan Ki Baat,Jan Ki Baat,"{""NDA"": [29, 40], ""SDF"": [9, 16], ""TMP"": [10, 14], ""Others"": [0, 1]}","{""NDA"": [29, 40], ""SDF"": [9, 16], ""TMP"": [10, 14], ""Others"": [0, 1]}","{""NDA"": 33, ""SDF"": 14, ""TMP"": 13, ""Others"": 0}","Wikipedia: 2023 Tripura Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Tripura_Legislative_Assembly_election",0.1222,1,0.0187,NDA,NDA
tripura_2023,2023 Tripura Legislative Assembly election,2023-03-02,Tripura,60,Poll of Polls,Poll of Polls,"{""NDA"": [32, 32], ""SDF"": [15, 15], ""TMP"": [12, 12], ""Others"": [0, 0]}","{""NDA"": [28, 36], ""SDF"": [12, 18], ""TMP"": [10, 14], ""Others"": [0, 0]}","{""NDA"": 33, ""SDF"": 14, ""TMP"": 13, ""Others"": 0}","Wikipedia: 2023 Tripura Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Tripura_Legislative_Assembly_election",0.1,1,0.0125,NDA,NDA
nagaland_2023,2023 Nagaland Legislative Assembly election,2023-03-02,Nagaland,60,Axis My India,Axis My India,"{""NEDA"": [38, 48], ""NPF"": [3, 8], ""INC"": [1, 2], ""Others"": [5, 15]}","{""NEDA"": [38, 48], ""NPF"": [3, 8], ""INC"": [1, 2], ""Others"": [5, 15]}","{""NEDA"": 37, ""NPF"": 2, ""INC"": 0, ""Others"": 21}","Wikipedia: 2023 Nagaland Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Nagaland_Legislative_Assembly_election",0.3167,1,0.0917,NEDA,NEDA
nagaland_2023,2023 Nagaland Legislative Assembly election,2023-03-02,Nagaland,60,Matrize,Matrize,"{""NEDA"": [35, 43], ""NPF"": [2, 5], ""INC"": [1, 3], ""Others"": [6, 12]}","{""NEDA"": [35, 43], ""NPF"": [2, 5], ""INC"": [1, 3], ""Others"": [6, 12]}","{""NEDA"": 37, ""NPF"": 2, ""INC"": 0, ""Others"": 21}","Wikipedia: 2023 Nagaland Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Nagaland_Legislative_Assembly_election",0.2944,1,0.0729,NEDA,NEDA
nagaland_2023,2023 Nagaland Legislative Assembly election,2023-03-02,Nagaland,60,ETG,ETG,"{""NEDA"": [39, 49], ""NPF"": [4, 8], ""INC"": [0, 0], ""Others"": [6, 17]}","{""NEDA"": [39, 49], ""NPF"": [4, 8], ""INC"": [0, 0], ""Others"": [6, 17]}","{""NEDA"": 37, ""NPF"": 2, ""INC"": 0, ""Others"": 21}","Wikipedia: 2023 Nagaland Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Nagaland_Legislative_Assembly_election",0.3167,1,0.0854,NEDA,NEDA
nagaland_2023,2023 Nagaland Legislative Assembly election,2023-03-02,Nagaland,60,Jan Ki Baat,Jan Ki Baat,"{""NEDA"": [35, 45], ""NPF"": [6, 10], ""INC"": [0, 0], ""Others"": [9, 15]}","{""NEDA"": [35, 45], ""NPF"": [6, 10], ""INC"": [0, 0], ""Others"": [9, 15]}","{""NEDA"": 37, ""NPF"": 2, ""INC"": 0, ""Others"": 21}","Wikipedia: 2023 Nagaland Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Nagaland_Legislative_Assembly_election",0.3333,1,0.075,NEDA,NEDA
nagaland_2023,2023 Nagaland Legislative Assembly election,2023-03-02,Nagaland,60,Poll of Polls,Poll of Polls,"{""NEDA"": [42, 42], ""NPF"": [6, 6], ""INC"": [1, 1], ""Others"": [11, 11]}","{""NEDA"": [38, 46], ""NPF"": [4, 8], ""INC"": [1, 1], ""Others"": [7, 15]}","{""NEDA"": 37, ""NPF"": 2, ""INC"": 0, ""Others"": 21}","Wikipedia: 2023 Nagaland Legislative Assembly election, https://en.wikipedia.org/wiki/2023_Nagaland_Legislative_Assembly_election",0.3111,1,0.0833,NEDA,NEDA
gujarat_2022,2022 Gujarat Legislative Assembly election,2022-12-08,Gujarat,182,Axis My India,Axis My India,"{""BJP"": [129, 151], ""INC"": [16, 30], ""AAP"": [9, 21], ""Others"": [2, 6]}","{""BJP"": [129, 151], ""INC"": [16, 30], ""AAP"": [9, 21], ""Others"": [2, 6]}","{""BJP"": 156, ""INC"": 17, ""AAP"": 5, ""Others"": 4}","Wikipedia: 2022 Gujarat Legislative Assembly election, https://en.wikipedia.org/wiki/2022_Gujarat_Legislative_Assembly_election",0.1209,1,0.044,BJP,BJP
gujarat_2022,2022 Gujarat Legislative Assembly election,2022-12-08,Gujarat,182,CVoter,CVoter,"{""BJP"": [128, 140], ""INC"": [31, 43], ""AAP"": [3, 11], ""Others"": [2, 6]}","{""BJP"": [128, 140], ""INC"": [31, 43], ""AAP"": [3, 11], ""Others"": [2, 6]}","{""BJP"": 156, ""INC"": 17, ""AAP"": 5, ""Others"": 4}","Wikipedia: 2022 Gujarat Legislative Assembly election, https://en.wikipedia.org/wiki/2022_Gujarat_Legislative_Assembly_election",0.2143,1,0.0604,BJP,BJP
gujarat_2022,2022 Gujarat Legislative Assembly election,2022-12-08,Gujarat,182,Matrize,Matrize,"{""BJP"": [112, 121], ""INC"": [51, 61], ""AAP"": [4, 7], ""Others"": [1, 3]}","{""BJP"": [112, 121], ""INC"": [51, 61], ""AAP"": [4, 7], ""Others"": [1, 3]}","{""BJP"": 156, ""INC"": 17, ""AAP"": 5, ""Others"": 4}","Wikipedia: 2022 Gujarat Legislative Assembly election, https://en.wikipedia.org/wiki/2022_Gujarat_Legislative_Assembly_election",0.4176,1,0.1113,BJP,BJP
gujarat_2022,2022 Gujarat Legislative Assembly election,2022-12-08,Gujarat,182,Today's Chanakya,Today's Chanakya,"{""BJP"": [150, 150], ""INC"": [19, 19], ""AAP"": [11, 11], ""Others"": [2, 2]}","{""BJP"": [143, 157], ""INC"": [13, 25], ""AAP"": [8, 14], ""Others"": [1, 3]}","{""BJP"": 156, ""INC"": 17, ""AAP"": 5, ""Others"": 4}","Wikipedia: 2022 Gujarat Legislative Assembly election, https://en.wikipedia.org/wiki/2022_Gujarat_Legislative_Assembly_election",0.0687,1,0.022,BJP,BJP
gujarat_2022,2022 Gujarat Legislative Assembly election,2022-12-08,Gujarat,182,Jan Ki Baat,Jan Ki Baat,"{""BJP"": [117, 140], ""INC"": [34, 51], ""AAP"": [6, 13], ""Others"": [1, 2]}","{""BJP"": [117, 140], ""INC"": [34, 51], ""AAP"": [6, 13], ""Others"": [1, 2]}","{""BJP"": 156, ""INC"": 17, ""AAP"": 5, ""Others"": 4}","Wikipedia: 2022 Gujarat Legislative Assembly election, https://en.wikipedia.org/wiki/2022_Gujarat_Legislative_Assembly_election",0.2637,1,0.0824,BJP,BJP
gujarat_2022,2022 Gujarat Legislative Assembly election,2022-12-08,Gujarat,182,P-Marq,P-Marq,"{""BJP"": [128, 148], ""INC"": [30, 42], ""AAP"": [2, 10], ""Others"": [0, 3]}","{""BJP"": [128, 148], ""INC"": [30, 42], ""AAP"": [2, 10], ""Others"": [0, 3]}","{""BJP"": 156, ""INC"": 17, ""AAP"": 5, ""Others"": 4}","Wikipedia: 2022 Gujarat Legislative Assembly election, https://en.wikipedia.org/wiki/2022_Gujarat_Legislative_Assembly_election",0.1799,1,0.0556,BJP,BJP
gujarat_2022,2022 Gujarat Legislative Assembly election,2022-12-08,Gujarat,182,ETG,ETG,"{""BJP"": [135, 145], ""INC"": [24, 34], ""AAP"": [6, 16], ""Others"": [1, 3]}","{""BJP"": [135, 145], ""INC"": [24, 34], ""AAP"": [6, 16], ""Others"": [1, 3]}","{""BJP"": 156, ""INC"": 17, ""AAP"": 5, ""Others"": 4}","Wikipedia: 2022 Gujarat Legislative Assembly election, https://en.wikipedia.org/wiki/2022_Gujarat_Legislative_Assembly_election",0.1538,1,0.0495,BJP,BJP
gujarat_2022,2022 Gujarat Legislative Assembly election,2022-12-08,Gujarat,182,TV9 Gujarati,TV9 Gujarati,"{""BJP"": [125, 130], ""INC"": [40, 50], ""AAP"": [3, 5], ""Others"": [3, 7]}","{""BJP"": [125, 130], ""INC"": [40, 50], ""AAP"": [3, 5], ""Others"": [3, 7]}","{""BJP"": 156, ""INC"": 17, ""AAP"": 5, ""Others"": 4}","Wikipedia: 2022 Gujarat Legislative Assembly election, https://en.wikipedia.org/wiki/2022_Gujarat_Legislative_Assembly_election",0.2981,1,0.0804,BJP,BJP
gujarat_2022,2022 Gujarat Legislative Assembly election,2022-12-08,Gujarat,182,Zee News-BARC,Zee News-BARC,"{""BJP"": [110, 125], ""INC"": [45, 60], ""AAP"": [1, 5], ""Others"": [0, 4]}","{""BJP"": [110, 125], ""INC"": [45, 60], ""AAP"": [1, 5], ""Others"": [0, 4]}","{""BJP"": 156, ""INC"": 17, ""AAP"": 5, ""Others"": 4}","Wikipedia: 2022 Gujarat Legislative Assembly election, https://en.wikipedia.org/wiki/2022_Gujarat_Legislative_Assembly_election",0.3764,1,0.1071,BJP,BJP
gujarat_2022,2022 Gujarat Legislative Assembly election,2022-12-08,Gujarat,182,Poll of Polls,Poll of Polls,"{""BJP"": [132, 132], ""INC"": [38, 38], ""AAP"": [8, 8], ""Others"": [4, 4]}","{""BJP"": [125, 139], ""INC"": [32, 44], ""AAP"": [5, 11], ""Others"": [3, 5]}","{""BJP"": 156, ""INC"": 17, ""AAP"": 5, ""Others"": 4}","Wikipedia: 2022 Gujarat Legislative Assembly election, https://en.wikipedia.org/wiki/2022_Gujarat_Legislative_Assembly_election",0.2225,1,0.0659,BJP,BJP
himachal_pradesh_2022,2022 Himachal Pradesh Legislative Assembly election,2022-12-08,Himachal Pradesh,68,Axis My India,Axis My India,"{""BJP"": [24, 34], ""INC"": [30, 40], ""AAP"": [0, 0], ""Others"": [4, 8]}","{""BJP"": [24, 34], ""INC"": [30, 40], ""AAP"": [0, 0], ""Others"": [4, 8]}","{""BJP"": 25, ""INC"": 40, ""AAP"": 0, ""Others"": 3}","Wikipedia: 2022 Himachal Pradesh Legislative Assembly election, https://en.wikipedia.org/wiki/2022_Himachal_Pradesh_Legislative_Assembly_election",0.1373,1,0.0441,INC,INC
himachal_pradesh_2022,2022 Himachal Pradesh Legislative Assembly election,2022-12-08,Himachal Pradesh,68,CVoter,CVoter,"{""BJP"": [33, 41], ""INC"": [24, 32], ""AAP"": [0, 0], ""Others"": [0, 4]}","{""BJP"": [33, 41], ""INC"": [24, 32], ""AAP"": [0, 0], ""Others"": [0, 4]}","{""BJP"": 25, ""INC"": 40, ""AAP"": 0, ""Others"": 3}","Wikipedia: 2022 Himachal Pradesh Legislative Assembly election, https://en.wikipedia.org/wiki/2022_Himachal_Pradesh_Legislative_Assembly_election",0.4118,0,0.0919,BJP,INC
himachal_pradesh_2022,2022 Himachal Pradesh Legislative Assembly election,2022-12-08,Himachal Pradesh,68,Matrize,Matrize,"{""BJP"": [35, 40], ""INC"": [26, 31], ""AAP"": [0, 0], ""Others"": [0, 3]}","{""BJP"": [35, 40], ""INC"": [26, 31], ""AAP"": [0, 0], ""Others"": [0, 3]}","{""BJP"": 25, ""INC"": 40, ""AAP"": 0, ""Others"": 3}","Wikipedia: 2022 Himachal Pradesh Legislative Assembly election, https://en.wikipedia.org/wiki/2022_Himachal_Pradesh_Legislative_Assembly_election",0.4363,0,0.0938,BJP,INC
himachal_pradesh_2022,2022 Himachal Pradesh Legislative Assembly election,2022-12-08,Himachal Pradesh,68,Today's Chanakya,Today's Chanakya,"{""BJP"": [33, 33], ""INC"": [33, 33], ""AAP"": [0, 0], ""Others"": [2, 2]}","{""BJP"": [30, 36], ""INC"": [30, 36], ""AAP"": [0, 1], ""Others"": [1, 3]}","{""BJP"": 25, ""INC"": 40, ""AAP"": 0, ""Others"": 3}","Wikipedia: 2022 Himachal Pradesh Legislative Assembly election, https://en.wikipedia.org/wiki/2022_Himachal_Pradesh_Legislative_Assembly_election",0.2451,1,0.0607,BJP/INC,INC
himachal_pradesh_2022,2022 Himachal Pradesh Legislative Assembly election,2022-12-08,Himachal Pradesh,68,Jan Ki Baat,Jan Ki Baat,"{""BJP"": [32, 40], ""INC"": [27, 34], ""AAP"": [0, 0], ""Others"": [1, 2]}","{""BJP"": [32, 40], ""INC"": [27, 34], ""AAP"": [0, 0], ""Others"": [1, 2]}","{""BJP"": 25, ""INC"": 40, ""AAP"": 0, ""Others"": 3}","Wikipedia: 2022 Himachal Pradesh Legislative Assembly election, https://en.wikipedia.org/wiki/2022_Himachal_Pradesh_Legislative_Assembly_election",0.3529,0,0.0809,BJP,INC
himachal_pradesh_2022,2022 Himachal Pradesh Legislative Assembly election,2022-12-08,Himachal Pradesh,68,P-Marq,P-Marq,"{""BJP"": [34, 39], ""INC"": [28, 33], ""AAP"": [0, 1], ""Others"": [1, 4]}","{""BJP"": [34, 39], ""INC"": [28, 33], ""AAP"": [0, 1], ""Others"": [1, 4]}","{""BJP"": 25, ""INC"": 40, ""AAP"": 0, ""Others"": 3}","Wikipedia: 2022 Himachal Pradesh Legislative Assembly election, https://en.wikipedia.org/wiki/2022_Himachal_Pradesh_Legislative_Assembly_election",0.3775,0,0.0809,BJP,INC
